user_id,house_id,rating
1,66fd89a615ecd00aa666166a,3
2,66fd89a615ecd00aa666166a,1
3,66fd89a615ecd00aa666166a,4
4,66fd89a615ecd00aa666166a,4
5,66fd89a615ecd00aa666166a,1
6,66fd89a615ecd00aa666166a,4
7,66fd89a615ecd00aa666166a,1
8,66fd89a615ecd00aa666166a,5
9,66fd89a615ecd00aa666166a,1
10,66fd89a615ecd00aa666166a,3
1,66fd89a615ecd00aa666166c,4
2,66fd89a615ecd00aa666166c,1
3,66fd89a615ecd00aa666166c,1
4,66fd89a615ecd00aa666166c,5
5,66fd89a615ecd00aa666166c,5
6,66fd89a615ecd00aa666166c,3
7,66fd89a615ecd00aa666166c,4
8,66fd89a615ecd00aa666166c,2
9,66fd89a615ecd00aa666166c,1
10,66fd89a615ecd00aa666166c,3
1,66fd89a615ecd00aa666166e,2
2,66fd89a615ecd00aa666166e,5
3,66fd89a615ecd00aa666166e,4
4,66fd89a615ecd00aa666166e,1
5,66fd89a615ecd00aa666166e,1
6,66fd89a615ecd00aa666166e,3
7,66fd89a615ecd00aa666166e,3
8,66fd89a615ecd00aa666166e,1
9,66fd89a615ecd00aa666166e,4
10,66fd89a615ecd00aa666166e,1
1,66fd89a715ecd00aa6661670,1
2,66fd89a715ecd00aa6661670,1
3,66fd89a715ecd00aa6661670,3
4,66fd89a715ecd00aa6661670,2
5,66fd89a715ecd00aa6661670,2
6,66fd89a715ecd00aa6661670,3
7,66fd89a715ecd00aa6661670,4
8,66fd89a715ecd00aa6661670,2
9,66fd89a715ecd00aa6661670,4
10,66fd89a715ecd00aa6661670,5
1,66fd89a715ecd00aa6661672,5
2,66fd89a715ecd00aa6661672,3
3,66fd89a715ecd00aa6661672,1
4,66fd89a715ecd00aa6661672,3
5,66fd89a715ecd00aa6661672,3
6,66fd89a715ecd00aa6661672,3
7,66fd89a715ecd00aa6661672,3
8,66fd89a715ecd00aa6661672,2
9,66fd89a715ecd00aa6661672,5
10,66fd89a715ecd00aa6661672,2
1,66fd89a715ecd00aa6661674,2
2,66fd89a715ecd00aa6661674,5
3,66fd89a715ecd00aa6661674,2
4,66fd89a715ecd00aa6661674,4
5,66fd89a715ecd00aa6661674,5
6,66fd89a715ecd00aa6661674,5
7,66fd89a715ecd00aa6661674,2
8,66fd89a715ecd00aa6661674,5
9,66fd89a715ecd00aa6661674,5
10,66fd89a715ecd00aa6661674,2
1,66fd89a715ecd00aa6661676,3
2,66fd89a715ecd00aa6661676,5
3,66fd89a715ecd00aa6661676,3
4,66fd89a715ecd00aa6661676,5
5,66fd89a715ecd00aa6661676,1
6,66fd89a715ecd00aa6661676,5
7,66fd89a715ecd00aa6661676,3
8,66fd89a715ecd00aa6661676,3
9,66fd89a715ecd00aa6661676,2
10,66fd89a715ecd00aa6661676,3
1,66fd89a715ecd00aa6661678,2
2,66fd89a715ecd00aa6661678,5
3,66fd89a715ecd00aa6661678,1
4,66fd89a715ecd00aa6661678,5
5,66fd89a715ecd00aa6661678,1
6,66fd89a715ecd00aa6661678,1
7,66fd89a715ecd00aa6661678,2
8,66fd89a715ecd00aa6661678,4
9,66fd89a715ecd00aa6661678,2
10,66fd89a715ecd00aa6661678,3
1,66fd89a715ecd00aa666167a,1
2,66fd89a715ecd00aa666167a,5
3,66fd89a715ecd00aa666167a,1
4,66fd89a715ecd00aa666167a,4
5,66fd89a715ecd00aa666167a,5
6,66fd89a715ecd00aa666167a,3
7,66fd89a715ecd00aa666167a,2
8,66fd89a715ecd00aa666167a,4
9,66fd89a715ecd00aa666167a,4
10,66fd89a715ecd00aa666167a,4
1,66fd89a715ecd00aa666167c,2
2,66fd89a715ecd00aa666167c,4
3,66fd89a715ecd00aa666167c,1
4,66fd89a715ecd00aa666167c,2
5,66fd89a715ecd00aa666167c,3
6,66fd89a715ecd00aa666167c,5
7,66fd89a715ecd00aa666167c,4
8,66fd89a715ecd00aa666167c,3
9,66fd89a715ecd00aa666167c,3
10,66fd89a715ecd00aa666167c,2
1,66fd89a815ecd00aa666167e,2
2,66fd89a815ecd00aa666167e,1
3,66fd89a815ecd00aa666167e,3
4,66fd89a815ecd00aa666167e,5
5,66fd89a815ecd00aa666167e,1
6,66fd89a815ecd00aa666167e,5
7,66fd89a815ecd00aa666167e,1
8,66fd89a815ecd00aa666167e,2
9,66fd89a815ecd00aa666167e,1
10,66fd89a815ecd00aa666167e,3
1,66fd89a815ecd00aa6661680,1
2,66fd89a815ecd00aa6661680,2
3,66fd89a815ecd00aa6661680,3
4,66fd89a815ecd00aa6661680,2
5,66fd89a815ecd00aa6661680,1
6,66fd89a815ecd00aa6661680,1
7,66fd89a815ecd00aa6661680,5
8,66fd89a815ecd00aa6661680,3
9,66fd89a815ecd00aa6661680,3
10,66fd89a815ecd00aa6661680,2
1,66fd89a815ecd00aa6661682,2
2,66fd89a815ecd00aa6661682,1
3,66fd89a815ecd00aa6661682,1
4,66fd89a815ecd00aa6661682,4
5,66fd89a815ecd00aa6661682,4
6,66fd89a815ecd00aa6661682,5
7,66fd89a815ecd00aa6661682,4
8,66fd89a815ecd00aa6661682,4
9,66fd89a815ecd00aa6661682,3
10,66fd89a815ecd00aa6661682,1
1,66fd89a815ecd00aa6661684,1
2,66fd89a815ecd00aa6661684,1
3,66fd89a815ecd00aa6661684,2
4,66fd89a815ecd00aa6661684,4
5,66fd89a815ecd00aa6661684,3
6,66fd89a815ecd00aa6661684,5
7,66fd89a815ecd00aa6661684,2
8,66fd89a815ecd00aa6661684,2
9,66fd89a815ecd00aa6661684,3
10,66fd89a815ecd00aa6661684,1
1,66fd89a815ecd00aa6661686,4
2,66fd89a815ecd00aa6661686,2
3,66fd89a815ecd00aa6661686,1
4,66fd89a815ecd00aa6661686,1
5,66fd89a815ecd00aa6661686,5
6,66fd89a815ecd00aa6661686,1
7,66fd89a815ecd00aa6661686,2
8,66fd89a815ecd00aa6661686,1
9,66fd89a815ecd00aa6661686,4
10,66fd89a815ecd00aa6661686,5
1,66fd89a815ecd00aa6661688,3
2,66fd89a815ecd00aa6661688,1
3,66fd89a815ecd00aa6661688,3
4,66fd89a815ecd00aa6661688,5
5,66fd89a815ecd00aa6661688,5
6,66fd89a815ecd00aa6661688,2
7,66fd89a815ecd00aa6661688,5
8,66fd89a815ecd00aa6661688,5
9,66fd89a815ecd00aa6661688,1
10,66fd89a815ecd00aa6661688,4
1,66fd89a915ecd00aa666168a,2
2,66fd89a915ecd00aa666168a,5
3,66fd89a915ecd00aa666168a,3
4,66fd89a915ecd00aa666168a,3
5,66fd89a915ecd00aa666168a,4
6,66fd89a915ecd00aa666168a,4
7,66fd89a915ecd00aa666168a,5
8,66fd89a915ecd00aa666168a,3
9,66fd89a915ecd00aa666168a,3
10,66fd89a915ecd00aa666168a,1
1,66fd89a915ecd00aa666168c,5
2,66fd89a915ecd00aa666168c,4
3,66fd89a915ecd00aa666168c,4
4,66fd89a915ecd00aa666168c,4
5,66fd89a915ecd00aa666168c,1
6,66fd89a915ecd00aa666168c,5
7,66fd89a915ecd00aa666168c,5
8,66fd89a915ecd00aa666168c,2
9,66fd89a915ecd00aa666168c,5
10,66fd89a915ecd00aa666168c,4
1,66fd89a915ecd00aa666168e,1
2,66fd89a915ecd00aa666168e,3
3,66fd89a915ecd00aa666168e,4
4,66fd89a915ecd00aa666168e,3
5,66fd89a915ecd00aa666168e,5
6,66fd89a915ecd00aa666168e,5
7,66fd89a915ecd00aa666168e,2
8,66fd89a915ecd00aa666168e,4
9,66fd89a915ecd00aa666168e,4
10,66fd89a915ecd00aa666168e,5
1,66fd89a915ecd00aa6661690,1
2,66fd89a915ecd00aa6661690,2
3,66fd89a915ecd00aa6661690,2
4,66fd89a915ecd00aa6661690,4
5,66fd89a915ecd00aa6661690,5
6,66fd89a915ecd00aa6661690,3
7,66fd89a915ecd00aa6661690,2
8,66fd89a915ecd00aa6661690,2
9,66fd89a915ecd00aa6661690,5
10,66fd89a915ecd00aa6661690,2
1,66fd89a915ecd00aa6661692,4
2,66fd89a915ecd00aa6661692,2
3,66fd89a915ecd00aa6661692,4
4,66fd89a915ecd00aa6661692,2
5,66fd89a915ecd00aa6661692,5
6,66fd89a915ecd00aa6661692,1
7,66fd89a915ecd00aa6661692,4
8,66fd89a915ecd00aa6661692,4
9,66fd89a915ecd00aa6661692,2
10,66fd89a915ecd00aa6661692,4
1,66fd89a915ecd00aa6661694,5
2,66fd89a915ecd00aa6661694,4
3,66fd89a915ecd00aa6661694,5
4,66fd89a915ecd00aa6661694,2
5,66fd89a915ecd00aa6661694,5
6,66fd89a915ecd00aa6661694,3
7,66fd89a915ecd00aa6661694,3
8,66fd89a915ecd00aa6661694,4
9,66fd89a915ecd00aa6661694,5
10,66fd89a915ecd00aa6661694,4
1,66fd89a915ecd00aa6661696,3
2,66fd89a915ecd00aa6661696,4
3,66fd89a915ecd00aa6661696,3
4,66fd89a915ecd00aa6661696,4
5,66fd89a915ecd00aa6661696,2
6,66fd89a915ecd00aa6661696,5
7,66fd89a915ecd00aa6661696,2
8,66fd89a915ecd00aa6661696,4
9,66fd89a915ecd00aa6661696,2
10,66fd89a915ecd00aa6661696,5
1,66fd89aa15ecd00aa6661698,2
2,66fd89aa15ecd00aa6661698,2
3,66fd89aa15ecd00aa6661698,3
4,66fd89aa15ecd00aa6661698,5
5,66fd89aa15ecd00aa6661698,3
6,66fd89aa15ecd00aa6661698,4
7,66fd89aa15ecd00aa6661698,2
8,66fd89aa15ecd00aa6661698,3
9,66fd89aa15ecd00aa6661698,3
10,66fd89aa15ecd00aa6661698,3
1,66fd89aa15ecd00aa666169a,4
2,66fd89aa15ecd00aa666169a,4
3,66fd89aa15ecd00aa666169a,3
4,66fd89aa15ecd00aa666169a,1
5,66fd89aa15ecd00aa666169a,4
6,66fd89aa15ecd00aa666169a,5
7,66fd89aa15ecd00aa666169a,4
8,66fd89aa15ecd00aa666169a,2
9,66fd89aa15ecd00aa666169a,4
10,66fd89aa15ecd00aa666169a,3
1,66fd89aa15ecd00aa666169c,3
2,66fd89aa15ecd00aa666169c,4
3,66fd89aa15ecd00aa666169c,1
4,66fd89aa15ecd00aa666169c,5
5,66fd89aa15ecd00aa666169c,3
6,66fd89aa15ecd00aa666169c,4
7,66fd89aa15ecd00aa666169c,4
8,66fd89aa15ecd00aa666169c,3
9,66fd89aa15ecd00aa666169c,2
10,66fd89aa15ecd00aa666169c,1
1,66fd89aa15ecd00aa666169e,2
2,66fd89aa15ecd00aa666169e,1
3,66fd89aa15ecd00aa666169e,2
4,66fd89aa15ecd00aa666169e,4
5,66fd89aa15ecd00aa666169e,4
6,66fd89aa15ecd00aa666169e,1
7,66fd89aa15ecd00aa666169e,3
8,66fd89aa15ecd00aa666169e,3
9,66fd89aa15ecd00aa666169e,1
10,66fd89aa15ecd00aa666169e,2
1,66fd89aa15ecd00aa66616a0,2
2,66fd89aa15ecd00aa66616a0,2
3,66fd89aa15ecd00aa66616a0,1
4,66fd89aa15ecd00aa66616a0,1
5,66fd89aa15ecd00aa66616a0,2
6,66fd89aa15ecd00aa66616a0,4
7,66fd89aa15ecd00aa66616a0,1
8,66fd89aa15ecd00aa66616a0,1
9,66fd89aa15ecd00aa66616a0,5
10,66fd89aa15ecd00aa66616a0,5
1,66fd89aa15ecd00aa66616a2,3
2,66fd89aa15ecd00aa66616a2,2
3,66fd89aa15ecd00aa66616a2,5
4,66fd89aa15ecd00aa66616a2,2
5,66fd89aa15ecd00aa66616a2,2
6,66fd89aa15ecd00aa66616a2,3
7,66fd89aa15ecd00aa66616a2,1
8,66fd89aa15ecd00aa66616a2,5
9,66fd89aa15ecd00aa66616a2,3
10,66fd89aa15ecd00aa66616a2,2
1,66fd89aa15ecd00aa66616a4,1
2,66fd89aa15ecd00aa66616a4,4
3,66fd89aa15ecd00aa66616a4,1
4,66fd89aa15ecd00aa66616a4,2
5,66fd89aa15ecd00aa66616a4,4
6,66fd89aa15ecd00aa66616a4,3
7,66fd89aa15ecd00aa66616a4,5
8,66fd89aa15ecd00aa66616a4,4
9,66fd89aa15ecd00aa66616a4,3
10,66fd89aa15ecd00aa66616a4,4
1,66fd89ab15ecd00aa66616a6,4
2,66fd89ab15ecd00aa66616a6,2
3,66fd89ab15ecd00aa66616a6,5
4,66fd89ab15ecd00aa66616a6,5
5,66fd89ab15ecd00aa66616a6,5
6,66fd89ab15ecd00aa66616a6,1
7,66fd89ab15ecd00aa66616a6,2
8,66fd89ab15ecd00aa66616a6,4
9,66fd89ab15ecd00aa66616a6,2
10,66fd89ab15ecd00aa66616a6,3
1,66fd89ab15ecd00aa66616a8,3
2,66fd89ab15ecd00aa66616a8,3
3,66fd89ab15ecd00aa66616a8,1
4,66fd89ab15ecd00aa66616a8,3
5,66fd89ab15ecd00aa66616a8,3
6,66fd89ab15ecd00aa66616a8,2
7,66fd89ab15ecd00aa66616a8,4
8,66fd89ab15ecd00aa66616a8,2
9,66fd89ab15ecd00aa66616a8,5
10,66fd89ab15ecd00aa66616a8,2
1,66fd89ab15ecd00aa66616aa,5
2,66fd89ab15ecd00aa66616aa,4
3,66fd89ab15ecd00aa66616aa,1
4,66fd89ab15ecd00aa66616aa,1
5,66fd89ab15ecd00aa66616aa,1
6,66fd89ab15ecd00aa66616aa,1
7,66fd89ab15ecd00aa66616aa,2
8,66fd89ab15ecd00aa66616aa,4
9,66fd89ab15ecd00aa66616aa,3
10,66fd89ab15ecd00aa66616aa,3
1,66fd89ab15ecd00aa66616ac,1
2,66fd89ab15ecd00aa66616ac,1
3,66fd89ab15ecd00aa66616ac,2
4,66fd89ab15ecd00aa66616ac,4
5,66fd89ab15ecd00aa66616ac,3
6,66fd89ab15ecd00aa66616ac,5
7,66fd89ab15ecd00aa66616ac,5
8,66fd89ab15ecd00aa66616ac,5
9,66fd89ab15ecd00aa66616ac,2
10,66fd89ab15ecd00aa66616ac,5
1,66fd89ab15ecd00aa66616ae,5
2,66fd89ab15ecd00aa66616ae,2
3,66fd89ab15ecd00aa66616ae,2
4,66fd89ab15ecd00aa66616ae,2
5,66fd89ab15ecd00aa66616ae,2
6,66fd89ab15ecd00aa66616ae,3
7,66fd89ab15ecd00aa66616ae,3
8,66fd89ab15ecd00aa66616ae,2
9,66fd89ab15ecd00aa66616ae,5
10,66fd89ab15ecd00aa66616ae,1
1,66fd89ab15ecd00aa66616b0,2
2,66fd89ab15ecd00aa66616b0,5
3,66fd89ab15ecd00aa66616b0,2
4,66fd89ab15ecd00aa66616b0,5
5,66fd89ab15ecd00aa66616b0,4
6,66fd89ab15ecd00aa66616b0,3
7,66fd89ab15ecd00aa66616b0,3
8,66fd89ab15ecd00aa66616b0,3
9,66fd89ab15ecd00aa66616b0,1
10,66fd89ab15ecd00aa66616b0,3
1,66fd89ac15ecd00aa66616b2,1
2,66fd89ac15ecd00aa66616b2,4
3,66fd89ac15ecd00aa66616b2,4
4,66fd89ac15ecd00aa66616b2,4
5,66fd89ac15ecd00aa66616b2,3
6,66fd89ac15ecd00aa66616b2,4
7,66fd89ac15ecd00aa66616b2,3
8,66fd89ac15ecd00aa66616b2,4
9,66fd89ac15ecd00aa66616b2,1
10,66fd89ac15ecd00aa66616b2,2
1,66fd89ac15ecd00aa66616b4,5
2,66fd89ac15ecd00aa66616b4,2
3,66fd89ac15ecd00aa66616b4,1
4,66fd89ac15ecd00aa66616b4,1
5,66fd89ac15ecd00aa66616b4,5
6,66fd89ac15ecd00aa66616b4,5
7,66fd89ac15ecd00aa66616b4,5
8,66fd89ac15ecd00aa66616b4,1
9,66fd89ac15ecd00aa66616b4,5
10,66fd89ac15ecd00aa66616b4,4
1,66fd89ac15ecd00aa66616b6,3
2,66fd89ac15ecd00aa66616b6,4
3,66fd89ac15ecd00aa66616b6,5
4,66fd89ac15ecd00aa66616b6,5
5,66fd89ac15ecd00aa66616b6,5
6,66fd89ac15ecd00aa66616b6,2
7,66fd89ac15ecd00aa66616b6,5
8,66fd89ac15ecd00aa66616b6,4
9,66fd89ac15ecd00aa66616b6,3
10,66fd89ac15ecd00aa66616b6,3
1,66fd89ac15ecd00aa66616b8,1
2,66fd89ac15ecd00aa66616b8,4
3,66fd89ac15ecd00aa66616b8,3
4,66fd89ac15ecd00aa66616b8,2
5,66fd89ac15ecd00aa66616b8,2
6,66fd89ac15ecd00aa66616b8,1
7,66fd89ac15ecd00aa66616b8,3
8,66fd89ac15ecd00aa66616b8,3
9,66fd89ac15ecd00aa66616b8,1
10,66fd89ac15ecd00aa66616b8,2
1,66fd89ac15ecd00aa66616ba,2
2,66fd89ac15ecd00aa66616ba,2
3,66fd89ac15ecd00aa66616ba,1
4,66fd89ac15ecd00aa66616ba,2
5,66fd89ac15ecd00aa66616ba,4
6,66fd89ac15ecd00aa66616ba,2
7,66fd89ac15ecd00aa66616ba,5
8,66fd89ac15ecd00aa66616ba,1
9,66fd89ac15ecd00aa66616ba,3
10,66fd89ac15ecd00aa66616ba,1
1,66fd89ac15ecd00aa66616bc,1
2,66fd89ac15ecd00aa66616bc,3
3,66fd89ac15ecd00aa66616bc,3
4,66fd89ac15ecd00aa66616bc,5
5,66fd89ac15ecd00aa66616bc,1
6,66fd89ac15ecd00aa66616bc,2
7,66fd89ac15ecd00aa66616bc,3
8,66fd89ac15ecd00aa66616bc,1
9,66fd89ac15ecd00aa66616bc,5
10,66fd89ac15ecd00aa66616bc,1
1,66fd89ac15ecd00aa66616be,5
2,66fd89ac15ecd00aa66616be,4
3,66fd89ac15ecd00aa66616be,4
4,66fd89ac15ecd00aa66616be,5
5,66fd89ac15ecd00aa66616be,3
6,66fd89ac15ecd00aa66616be,1
7,66fd89ac15ecd00aa66616be,4
8,66fd89ac15ecd00aa66616be,1
9,66fd89ac15ecd00aa66616be,3
10,66fd89ac15ecd00aa66616be,4
1,66fd89ad15ecd00aa66616c0,5
2,66fd89ad15ecd00aa66616c0,5
3,66fd89ad15ecd00aa66616c0,5
4,66fd89ad15ecd00aa66616c0,1
5,66fd89ad15ecd00aa66616c0,3
6,66fd89ad15ecd00aa66616c0,5
7,66fd89ad15ecd00aa66616c0,3
8,66fd89ad15ecd00aa66616c0,4
9,66fd89ad15ecd00aa66616c0,1
10,66fd89ad15ecd00aa66616c0,2
1,66fd89ad15ecd00aa66616c2,1
2,66fd89ad15ecd00aa66616c2,5
3,66fd89ad15ecd00aa66616c2,5
4,66fd89ad15ecd00aa66616c2,2
5,66fd89ad15ecd00aa66616c2,3
6,66fd89ad15ecd00aa66616c2,5
7,66fd89ad15ecd00aa66616c2,3
8,66fd89ad15ecd00aa66616c2,5
9,66fd89ad15ecd00aa66616c2,2
10,66fd89ad15ecd00aa66616c2,5
1,66fd89ad15ecd00aa66616c4,4
2,66fd89ad15ecd00aa66616c4,1
3,66fd89ad15ecd00aa66616c4,1
4,66fd89ad15ecd00aa66616c4,3
5,66fd89ad15ecd00aa66616c4,2
6,66fd89ad15ecd00aa66616c4,4
7,66fd89ad15ecd00aa66616c4,2
8,66fd89ad15ecd00aa66616c4,1
9,66fd89ad15ecd00aa66616c4,4
10,66fd89ad15ecd00aa66616c4,2
1,66fd89ad15ecd00aa66616c6,5
2,66fd89ad15ecd00aa66616c6,3
3,66fd89ad15ecd00aa66616c6,3
4,66fd89ad15ecd00aa66616c6,2
5,66fd89ad15ecd00aa66616c6,1
6,66fd89ad15ecd00aa66616c6,4
7,66fd89ad15ecd00aa66616c6,4
8,66fd89ad15ecd00aa66616c6,2
9,66fd89ad15ecd00aa66616c6,4
10,66fd89ad15ecd00aa66616c6,5
1,66fd89ad15ecd00aa66616c8,5
2,66fd89ad15ecd00aa66616c8,4
3,66fd89ad15ecd00aa66616c8,5
4,66fd89ad15ecd00aa66616c8,1
5,66fd89ad15ecd00aa66616c8,4
6,66fd89ad15ecd00aa66616c8,1
7,66fd89ad15ecd00aa66616c8,4
8,66fd89ad15ecd00aa66616c8,4
9,66fd89ad15ecd00aa66616c8,2
10,66fd89ad15ecd00aa66616c8,5
1,66fd89ad15ecd00aa66616ca,5
2,66fd89ad15ecd00aa66616ca,2
3,66fd89ad15ecd00aa66616ca,2
4,66fd89ad15ecd00aa66616ca,3
5,66fd89ad15ecd00aa66616ca,4
6,66fd89ad15ecd00aa66616ca,2
7,66fd89ad15ecd00aa66616ca,3
8,66fd89ad15ecd00aa66616ca,1
9,66fd89ad15ecd00aa66616ca,5
10,66fd89ad15ecd00aa66616ca,4
1,66fd89ae15ecd00aa66616cc,4
2,66fd89ae15ecd00aa66616cc,2
3,66fd89ae15ecd00aa66616cc,2
4,66fd89ae15ecd00aa66616cc,2
5,66fd89ae15ecd00aa66616cc,2
6,66fd89ae15ecd00aa66616cc,5
7,66fd89ae15ecd00aa66616cc,2
8,66fd89ae15ecd00aa66616cc,4
9,66fd89ae15ecd00aa66616cc,1
10,66fd89ae15ecd00aa66616cc,4
1,66fd89ae15ecd00aa66616ce,4
2,66fd89ae15ecd00aa66616ce,3
3,66fd89ae15ecd00aa66616ce,1
4,66fd89ae15ecd00aa66616ce,3
5,66fd89ae15ecd00aa66616ce,4
6,66fd89ae15ecd00aa66616ce,4
7,66fd89ae15ecd00aa66616ce,4
8,66fd89ae15ecd00aa66616ce,5
9,66fd89ae15ecd00aa66616ce,3
10,66fd89ae15ecd00aa66616ce,4
1,66fd89ae15ecd00aa66616d0,3
2,66fd89ae15ecd00aa66616d0,5
3,66fd89ae15ecd00aa66616d0,1
4,66fd89ae15ecd00aa66616d0,3
5,66fd89ae15ecd00aa66616d0,5
6,66fd89ae15ecd00aa66616d0,4
7,66fd89ae15ecd00aa66616d0,5
8,66fd89ae15ecd00aa66616d0,1
9,66fd89ae15ecd00aa66616d0,1
10,66fd89ae15ecd00aa66616d0,1
1,66fd89ae15ecd00aa66616d2,5
2,66fd89ae15ecd00aa66616d2,1
3,66fd89ae15ecd00aa66616d2,5
4,66fd89ae15ecd00aa66616d2,5
5,66fd89ae15ecd00aa66616d2,3
6,66fd89ae15ecd00aa66616d2,5
7,66fd89ae15ecd00aa66616d2,3
8,66fd89ae15ecd00aa66616d2,5
9,66fd89ae15ecd00aa66616d2,1
10,66fd89ae15ecd00aa66616d2,3
1,66fd89ae15ecd00aa66616d4,5
2,66fd89ae15ecd00aa66616d4,5
3,66fd89ae15ecd00aa66616d4,3
4,66fd89ae15ecd00aa66616d4,4
5,66fd89ae15ecd00aa66616d4,4
6,66fd89ae15ecd00aa66616d4,2
7,66fd89ae15ecd00aa66616d4,1
8,66fd89ae15ecd00aa66616d4,1
9,66fd89ae15ecd00aa66616d4,1
10,66fd89ae15ecd00aa66616d4,5
1,66fd89ae15ecd00aa66616d6,4
2,66fd89ae15ecd00aa66616d6,5
3,66fd89ae15ecd00aa66616d6,2
4,66fd89ae15ecd00aa66616d6,4
5,66fd89ae15ecd00aa66616d6,4
6,66fd89ae15ecd00aa66616d6,1
7,66fd89ae15ecd00aa66616d6,4
8,66fd89ae15ecd00aa66616d6,1
9,66fd89ae15ecd00aa66616d6,1
10,66fd89ae15ecd00aa66616d6,2
1,66fd89ae15ecd00aa66616d8,2
2,66fd89ae15ecd00aa66616d8,1
3,66fd89ae15ecd00aa66616d8,4
4,66fd89ae15ecd00aa66616d8,3
5,66fd89ae15ecd00aa66616d8,2
6,66fd89ae15ecd00aa66616d8,5
7,66fd89ae15ecd00aa66616d8,2
8,66fd89ae15ecd00aa66616d8,4
9,66fd89ae15ecd00aa66616d8,1
10,66fd89ae15ecd00aa66616d8,2
1,66fd89af15ecd00aa66616da,3
2,66fd89af15ecd00aa66616da,4
3,66fd89af15ecd00aa66616da,4
4,66fd89af15ecd00aa66616da,2
5,66fd89af15ecd00aa66616da,4
6,66fd89af15ecd00aa66616da,2
7,66fd89af15ecd00aa66616da,5
8,66fd89af15ecd00aa66616da,3
9,66fd89af15ecd00aa66616da,4
10,66fd89af15ecd00aa66616da,4
1,66fd89af15ecd00aa66616dc,4
2,66fd89af15ecd00aa66616dc,4
3,66fd89af15ecd00aa66616dc,5
4,66fd89af15ecd00aa66616dc,3
5,66fd89af15ecd00aa66616dc,5
6,66fd89af15ecd00aa66616dc,3
7,66fd89af15ecd00aa66616dc,2
8,66fd89af15ecd00aa66616dc,3
9,66fd89af15ecd00aa66616dc,5
10,66fd89af15ecd00aa66616dc,4
1,66fd89af15ecd00aa66616de,4
2,66fd89af15ecd00aa66616de,3
3,66fd89af15ecd00aa66616de,5
4,66fd89af15ecd00aa66616de,4
5,66fd89af15ecd00aa66616de,5
6,66fd89af15ecd00aa66616de,1
7,66fd89af15ecd00aa66616de,5
8,66fd89af15ecd00aa66616de,2
9,66fd89af15ecd00aa66616de,3
10,66fd89af15ecd00aa66616de,2
1,66fd89af15ecd00aa66616e0,3
2,66fd89af15ecd00aa66616e0,4
3,66fd89af15ecd00aa66616e0,4
4,66fd89af15ecd00aa66616e0,1
5,66fd89af15ecd00aa66616e0,5
6,66fd89af15ecd00aa66616e0,3
7,66fd89af15ecd00aa66616e0,1
8,66fd89af15ecd00aa66616e0,3
9,66fd89af15ecd00aa66616e0,1
10,66fd89af15ecd00aa66616e0,3
1,66fd89af15ecd00aa66616e2,1
2,66fd89af15ecd00aa66616e2,4
3,66fd89af15ecd00aa66616e2,2
4,66fd89af15ecd00aa66616e2,4
5,66fd89af15ecd00aa66616e2,2
6,66fd89af15ecd00aa66616e2,1
7,66fd89af15ecd00aa66616e2,2
8,66fd89af15ecd00aa66616e2,3
9,66fd89af15ecd00aa66616e2,4
10,66fd89af15ecd00aa66616e2,4
1,66fd89af15ecd00aa66616e4,5
2,66fd89af15ecd00aa66616e4,1
3,66fd89af15ecd00aa66616e4,2
4,66fd89af15ecd00aa66616e4,1
5,66fd89af15ecd00aa66616e4,2
6,66fd89af15ecd00aa66616e4,5
7,66fd89af15ecd00aa66616e4,1
8,66fd89af15ecd00aa66616e4,4
9,66fd89af15ecd00aa66616e4,2
10,66fd89af15ecd00aa66616e4,4
1,66fd89b015ecd00aa66616e6,2
2,66fd89b015ecd00aa66616e6,2
3,66fd89b015ecd00aa66616e6,1
4,66fd89b015ecd00aa66616e6,3
5,66fd89b015ecd00aa66616e6,4
6,66fd89b015ecd00aa66616e6,2
7,66fd89b015ecd00aa66616e6,1
8,66fd89b015ecd00aa66616e6,4
9,66fd89b015ecd00aa66616e6,1
10,66fd89b015ecd00aa66616e6,4
1,66fd89b015ecd00aa66616e8,2
2,66fd89b015ecd00aa66616e8,4
3,66fd89b015ecd00aa66616e8,2
4,66fd89b015ecd00aa66616e8,1
5,66fd89b015ecd00aa66616e8,3
6,66fd89b015ecd00aa66616e8,1
7,66fd89b015ecd00aa66616e8,4
8,66fd89b015ecd00aa66616e8,4
9,66fd89b015ecd00aa66616e8,3
10,66fd89b015ecd00aa66616e8,4
1,66fd89b015ecd00aa66616ea,1
2,66fd89b015ecd00aa66616ea,2
3,66fd89b015ecd00aa66616ea,2
4,66fd89b015ecd00aa66616ea,2
5,66fd89b015ecd00aa66616ea,5
6,66fd89b015ecd00aa66616ea,1
7,66fd89b015ecd00aa66616ea,1
8,66fd89b015ecd00aa66616ea,5
9,66fd89b015ecd00aa66616ea,4
10,66fd89b015ecd00aa66616ea,3
1,66fd89b015ecd00aa66616ec,4
2,66fd89b015ecd00aa66616ec,1
3,66fd89b015ecd00aa66616ec,1
4,66fd89b015ecd00aa66616ec,4
5,66fd89b015ecd00aa66616ec,3
6,66fd89b015ecd00aa66616ec,5
7,66fd89b015ecd00aa66616ec,2
8,66fd89b015ecd00aa66616ec,1
9,66fd89b015ecd00aa66616ec,3
10,66fd89b015ecd00aa66616ec,2
1,66fd89b015ecd00aa66616ee,2
2,66fd89b015ecd00aa66616ee,3
3,66fd89b015ecd00aa66616ee,4
4,66fd89b015ecd00aa66616ee,3
