_id,name,description,price,area,material,landOptions,contractor_name,contractor_contact,images_exterior,images_interior,images_plan
6706f161dff7de9de76e1a16,House,This House offers a spacious area of 950 sqft and is priced at ₹35 lakhs. It is designed for modern living with premium materials and offers excellent land options.,35,950,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Rural'],John Doe,1234567890,"['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1249/exterior/House_1249_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1249/exterior/House_1249_ext_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1249/exterior/House_1249_ext_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1249/exterior/House_1249_ext_4.jpg']","['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1249/interior/House_1249_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1249/interior/House_1249_int_10.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1249/interior/House_1249_int_11.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1249/interior/House_1249_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1249/interior/House_1249_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1249/interior/House_1249_int_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1249/interior/House_1249_int_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1249/interior/House_1249_int_6.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1249/interior/House_1249_int_7.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1249/interior/House_1249_int_8.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1249/interior/House_1249_int_9.jpg']",['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1249/plan/House_1249_pln_1.jpg']
6706f161dff7de9de76e1a18,House,This House offers a spacious area of 1100 sqft and is priced at ₹35 lakhs. It is designed for modern living with premium materials and offers excellent land options.,35,1100,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Rural'],John Doe,1234567890,"['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1255/exterior/House_1255_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1255/exterior/House_1255_ext_2.jpg']","['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1255/interior/House_1255_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1255/interior/House_1255_int_10.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1255/interior/House_1255_int_11.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1255/interior/House_1255_int_12.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1255/interior/House_1255_int_13.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1255/interior/House_1255_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1255/interior/House_1255_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1255/interior/House_1255_int_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1255/interior/House_1255_int_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1255/interior/House_1255_int_6.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1255/interior/House_1255_int_7.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1255/interior/House_1255_int_8.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1255/interior/House_1255_int_9.jpg']",['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1255/plan/House_1255_pln_1.jpg']
6706f162dff7de9de76e1a1a,House,This House offers a spacious area of 1100 sqft and is priced at ₹30 lakhs. It is designed for modern living with premium materials and offers excellent land options.,30,1100,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Rural'],John Doe,1234567890,"['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1258/exterior/House_1258_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1258/exterior/House_1258_ext_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1258/exterior/House_1258_ext_3.jpg']","['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1258/interior/House_1258_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1258/interior/House_1258_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1258/interior/House_1258_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1258/interior/House_1258_int_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1258/interior/House_1258_int_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1258/interior/House_1258_int_6.jpg']",['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1258/plan/House_1258_pln_1.jpg']
6706f162dff7de9de76e1a1c,House,This House offers a spacious area of 900 sqft and is priced at ₹20 lakhs. It is designed for modern living with premium materials and offers excellent land options.,20,900,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Rural'],John Doe,1234567890,"['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1261/exterior/House_1261_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1261/exterior/House_1261_ext_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1261/exterior/House_1261_ext_3.jpg']","['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1261/interior/House_1261_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1261/interior/House_1261_int_10.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1261/interior/House_1261_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1261/interior/House_1261_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1261/interior/House_1261_int_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1261/interior/House_1261_int_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1261/interior/House_1261_int_6.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1261/interior/House_1261_int_7.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1261/interior/House_1261_int_8.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1261/interior/House_1261_int_9.jpg']",['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1261/plan/House_1261_pln_1.jpg']
6706f162dff7de9de76e1a1e,House,This House offers a spacious area of 800 sqft and is priced at ₹30 lakhs. It is designed for modern living with premium materials and offers excellent land options.,30,800,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Rural'],John Doe,1234567890,['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1282/exterior/House_1282_ext_1.jpg'],"['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1282/interior/House_1282_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1282/interior/House_1282_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1282/interior/House_1282_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1282/interior/House_1282_int_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1282/interior/House_1282_int_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1282/interior/House_1282_int_6.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1282/interior/House_1282_int_7.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1282/interior/House_1282_int_8.jpg']",['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1282/plan/House_1282_pln_1.jpg']
6706f162dff7de9de76e1a20,House,This House offers a spacious area of 850 sqft and is priced at ₹25 lakhs. It is designed for modern living with premium materials and offers excellent land options.,25,850,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Rural'],John Doe,1234567890,"['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1283/exterior/House_1283_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1283/exterior/House_1283_ext_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1283/exterior/House_1283_ext_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1283/exterior/House_1283_ext_4.jpg']","['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1283/interior/House_1283_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1283/interior/House_1283_int_2.jpg']",['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1283/plan/House_1283_pln_1.jpg']
6706f162dff7de9de76e1a22,House,This House offers a spacious area of 800 sqft and is priced at ₹30 lakhs. It is designed for modern living with premium materials and offers excellent land options.,30,800,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Rural'],John Doe,1234567890,"['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1290/exterior/House_1290_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1290/exterior/House_1290_ext_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1290/exterior/House_1290_ext_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1290/exterior/House_1290_ext_4.jpg']","['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1290/interior/House_1290_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1290/interior/House_1290_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1290/interior/House_1290_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1290/interior/House_1290_int_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1290/interior/House_1290_int_5.jpg']",['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1290/plan/House_1290_pln_1.jpg']
6706f162dff7de9de76e1a24,House,This House offers a spacious area of 900 sqft and is priced at ₹25 lakhs. It is designed for modern living with premium materials and offers excellent land options.,25,900,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Rural'],John Doe,1234567890,"['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1292/exterior/House_1292_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1292/exterior/House_1292_ext_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1292/exterior/House_1292_ext_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1292/exterior/House_1292_ext_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1292/exterior/House_1292_ext_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1292/exterior/House_1292_ext_6.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1292/exterior/House_1292_ext_7.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1292/exterior/House_1292_ext_8.jpg']","['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1292/interior/House_1292_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1292/interior/House_1292_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1292/interior/House_1292_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1292/interior/House_1292_int_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1292/interior/House_1292_int_5.jpg']",['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1292/plan/House_1292_pln_1.jpg']
6706f162dff7de9de76e1a26,House,This House offers a spacious area of 900 sqft and is priced at ₹30 lakhs. It is designed for modern living with premium materials and offers excellent land options.,30,900,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Rural'],John Doe,1234567890,"['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1313/exterior/House_1313_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1313/exterior/House_1313_ext_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1313/exterior/House_1313_ext_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1313/exterior/House_1313_ext_4.jpg']","['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1313/interior/House_1313_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1313/interior/House_1313_int_10.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1313/interior/House_1313_int_11.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1313/interior/House_1313_int_12.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1313/interior/House_1313_int_13.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1313/interior/House_1313_int_14.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1313/interior/House_1313_int_15.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1313/interior/House_1313_int_16.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1313/interior/House_1313_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1313/interior/House_1313_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1313/interior/House_1313_int_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1313/interior/House_1313_int_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1313/interior/House_1313_int_6.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1313/interior/House_1313_int_7.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1313/interior/House_1313_int_8.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1313/interior/House_1313_int_9.jpg']",['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1313/plan/House_1313_pln_1.jpg']
6706f163dff7de9de76e1a28,House,This House offers a spacious area of 950 sqft and is priced at ₹30 lakhs. It is designed for modern living with premium materials and offers excellent land options.,30,950,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Rural'],John Doe,1234567890,"['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1316/exterior/House_1316_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1316/exterior/House_1316_ext_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1316/exterior/House_1316_ext_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1316/exterior/House_1316_ext_4.jpg']","['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1316/interior/House_1316_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1316/interior/House_1316_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1316/interior/House_1316_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1316/interior/House_1316_int_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1316/interior/House_1316_int_5.jpg']",['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1316/plan/House_1316_pln_1.jpg']
6706f163dff7de9de76e1a2a,House,This House offers a spacious area of 800 sqft and is priced at ₹30 lakhs. It is designed for modern living with premium materials and offers excellent land options.,30,800,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Rural'],John Doe,1234567890,"['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1318/exterior/House_1318_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1318/exterior/House_1318_ext_10.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1318/exterior/House_1318_ext_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1318/exterior/House_1318_ext_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1318/exterior/House_1318_ext_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1318/exterior/House_1318_ext_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1318/exterior/House_1318_ext_6.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1318/exterior/House_1318_ext_7.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1318/exterior/House_1318_ext_8.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1318/exterior/House_1318_ext_9.jpg']","['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1318/interior/House_1318_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1318/interior/House_1318_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1318/interior/House_1318_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1318/interior/House_1318_int_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1318/interior/House_1318_int_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1318/interior/House_1318_int_6.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1318/interior/House_1318_int_7.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1318/interior/House_1318_int_8.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1318/interior/House_1318_int_9.jpg']",['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1318/plan/House_1318_pln_1.jpg']
6706f163dff7de9de76e1a2c,House,This House offers a spacious area of 1000 sqft and is priced at ₹20 lakhs. It is designed for modern living with premium materials and offers excellent land options.,20,1000,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Rural'],John Doe,1234567890,['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1319/exterior/House_1319_ext_1.jpg'],"['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1319/interior/House_1319_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1319/interior/House_1319_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1319/interior/House_1319_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1319/interior/House_1319_int_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1319/interior/House_1319_int_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1319/interior/House_1319_int_6.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1319/interior/House_1319_int_7.jpg']",['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1319/plan/House_1319_pln_1.jpg']
6706f163dff7de9de76e1a2e,House,This House offers a spacious area of 1200 sqft and is priced at ₹30 lakhs. It is designed for modern living with premium materials and offers excellent land options.,30,1200,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Rural'],John Doe,1234567890,"['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1321/exterior/House_1321_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1321/exterior/House_1321_ext_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1321/exterior/House_1321_ext_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1321/exterior/House_1321_ext_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1321/exterior/House_1321_ext_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1321/exterior/House_1321_ext_6.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1321/exterior/House_1321_ext_7.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1321/exterior/House_1321_ext_8.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1321/exterior/House_1321_ext_9.jpg']","['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1321/interior/House_1321_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1321/interior/House_1321_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1321/interior/House_1321_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1321/interior/House_1321_int_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1321/interior/House_1321_int_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1321/interior/House_1321_int_6.jpg']",['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1321/plan/House_1321_pln_1.jpg']
6706f163dff7de9de76e1a30,House,This House offers a spacious area of 1350 sqft and is priced at ₹40 lakhs. It is designed for modern living with premium materials and offers excellent land options.,40,1350,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Rural'],John Doe,1234567890,"['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1322/exterior/House_1322_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1322/exterior/House_1322_ext_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1322/exterior/House_1322_ext_3.jpg']","['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1322/interior/House_1322_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1322/interior/House_1322_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1322/interior/House_1322_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1322/interior/House_1322_int_4.jpg']",['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1322/plan/House_1322_pln_1.jpg']
6706f163dff7de9de76e1a32,House,This House offers a spacious area of 1250 sqft and is priced at ₹30 lakhs. It is designed for modern living with premium materials and offers excellent land options.,30,1250,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Rural'],John Doe,1234567890,"['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1344/exterior/House_1344_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1344/exterior/House_1344_ext_2.jpg']","['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1344/interior/House_1344_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1344/interior/House_1344_int_10.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1344/interior/House_1344_int_11.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1344/interior/House_1344_int_12.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1344/interior/House_1344_int_13.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1344/interior/House_1344_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1344/interior/House_1344_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1344/interior/House_1344_int_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1344/interior/House_1344_int_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1344/interior/House_1344_int_6.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1344/interior/House_1344_int_7.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1344/interior/House_1344_int_8.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1344/interior/House_1344_int_9.jpg']",['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1344/plan/House_1344_pln_1.jpg']
6706f163dff7de9de76e1a34,House,This House offers a spacious area of 1350 sqft and is priced at ₹35 lakhs. It is designed for modern living with premium materials and offers excellent land options.,35,1350,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Rural'],John Doe,1234567890,"['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1350/exterior/House_1350_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1350/exterior/House_1350_ext_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1350/exterior/House_1350_ext_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1350/exterior/House_1350_ext_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1350/exterior/House_1350_ext_5.jpg']","['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1350/interior/House_1350_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1350/interior/House_1350_int_10.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1350/interior/House_1350_int_11.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1350/interior/House_1350_int_12.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1350/interior/House_1350_int_13.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1350/interior/House_1350_int_14.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1350/interior/House_1350_int_15.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1350/interior/House_1350_int_16.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1350/interior/House_1350_int_17.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1350/interior/House_1350_int_18.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1350/interior/House_1350_int_19.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1350/interior/House_1350_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1350/interior/House_1350_int_20.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1350/interior/House_1350_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1350/interior/House_1350_int_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1350/interior/House_1350_int_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1350/interior/House_1350_int_6.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1350/interior/House_1350_int_7.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1350/interior/House_1350_int_8.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1350/interior/House_1350_int_9.jpg']",['https://house-designs-data.s3.ap-south-1.amazonaws.com/House_1350/plan/House_1350_pln_1.jpg']
